tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
106.76276157377049,,,,,,,,,,,,,,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
106.76276157377049,,,,,,,,,,,,,Matemateaonga Fm,cheal-1,,,,,,,,-39.3869679,174.30488459999998
106.76276157377049,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,,,-39.3869679,174.30488459999998
106.91515443559716,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.06754729742391,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.2199401592506,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.3723330210773,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.52472588290395,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.6771187447307,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.8295116065574,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
107.98190446838407,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
108.13429733021076,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
108.28669019203751,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
108.43908305386421,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
108.59147591569086,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
108.74386877751756,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
108.89626163934427,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.04865450117096,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.20104736299768,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.35344022482435,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.50583308665108,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.65822594847776,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.81061881030443,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
109.96301167213112,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
110.11540453395789,,,,,,,,,,,,,Tangahoe Fm,cheal-1,,,,,,32.0313,,-39.3869679,174.30488459999998
