tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
1180.3289293517846,8.5,9.598,2.383,0.157,97.362,122.302,0.359,3.3080000000000003,5.617000000000001,5.585,5.511,87.41799999999998,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.420262199563,8.5,9.71,2.38,0.146,96.811,120.983,0.358,3.3160000000000003,5.7170000000000005,5.702000000000001,5.6670000000000025,87.509,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.5115950473414,8.5,9.775,2.379,0.133,96.488,121.46,0.363,3.283,6.627000000000002,6.63,6.636,87.615,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.60292789512,8.5,9.772,2.379,0.119,96.287,119.569,0.368,3.241,6.222,6.24,6.285,87.74600000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.6942607428987,8.5,9.785,2.374,0.103,96.231,119.676,0.3720000000000001,3.214,5.434,5.439,5.4510000000000005,87.81299999999996,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.785593590677,8.5,9.703,2.369,0.093,96.216,118.465,0.369,3.218,5.189,5.175,5.14,87.958,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.876926438456,8.5,9.505,2.369,0.094,96.426,119.505,0.363,3.225,5.452000000000001,5.409,5.311,87.934,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1180.9682592862343,8.5,9.28,2.3680000000000003,0.104,96.745,116.546,0.35600000000000004,3.225,6.1110000000000015,6.049,5.907,87.794,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.059592134013,8.5,9.124,2.365,0.117,97.178,115.457,0.35100000000000003,3.216,5.795,5.74,5.6110000000000015,87.67299999999999,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.1509249817916,8.5,9.065,2.362,0.127,97.507,114.044,0.349,3.181,5.459,5.445,5.4110000000000005,87.56,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.2422578295702,8.5,9.034,2.354,0.126,97.702,114.042,0.35100000000000003,3.161,5.09,5.12,5.19,87.47200000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.3335906773489,8.5,9.0,2.351,0.114,97.681,112.982,0.355,3.153,5.164,5.223,5.364,87.54799999999999,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.4249235251273,8.5,8.963,2.352,0.095,97.477,114.174,0.35600000000000004,3.2,5.5379999999999985,5.589,5.711,87.58200000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.5162563729061,8.5,8.939,2.363,0.08,97.239,114.844,0.35700000000000004,3.229,5.205,5.207999999999998,5.215,87.53,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.6075892206845,8.5,8.936,2.376,0.071,97.087,115.839,0.355,3.261,5.472,5.401,5.239,87.436,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.6989220684634,8.5,8.957,2.39,0.07,97.114,116.952,0.354,3.253,5.526,5.374,5.037,87.272,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.7902549162418,8.5,8.975,2.394,0.069,97.242,120.259,0.35200000000000004,3.254,6.049,5.829,5.345,86.98,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.8815877640202,8.5,8.952,2.395,0.066,97.41,120.835,0.35600000000000004,3.225,6.31,6.062,5.521,86.837,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1181.9729206117986,8.5,8.89,2.391,0.06,97.538,120.948,0.36,3.225,6.261,6.0379999999999985,5.5470000000000015,86.719,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
