tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-212.9312,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,851.5853,-39.386834,174.304119
-212.7788,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,851.5284,-39.386834,174.304119
-212.6264,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,851.4716,-39.386834,174.304119
-212.474,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,852.5464,-39.386834,174.304119
-212.3216,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,853.8585,-39.386834,174.304119
-212.1692,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,855.1705,-39.386834,174.304119
-212.0168,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,855.1719,-39.386834,174.304119
-211.8644,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,854.0831,-39.386834,174.304119
-211.712,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,852.9944,-39.386834,174.304119
-211.5596,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,852.3481,-39.386834,174.304119
-211.4072,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,852.928,-39.386834,174.304119
-211.2548,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,853.5081,-39.386834,174.304119
-211.1024,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,854.0880000000003,-39.386834,174.304119
-210.95,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,853.4349,-39.386834,174.304119
-210.7976,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,852.7621,-39.386834,174.304119
-210.6452,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,852.0893,-39.386834,174.304119
-210.4928,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,855.8480000000003,-39.386834,174.304119
-210.3404,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,861.4751,-39.386834,174.304119
-210.188,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,867.1022,-39.386834,174.304119
-210.0356,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.5191,-39.386834,174.304119
-209.8832,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,867.5494,-39.386834,174.304119
-209.7308,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,865.5798,-39.386834,174.304119
-209.5784,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,863.7466,-39.386834,174.304119
-209.426,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,862.74,-39.386834,174.304119
-209.2736,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,861.7334,-39.386834,174.304119
-209.1212,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,860.7267,-39.386834,174.304119
