tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS
-251.86,,,,,,23.91800000000001,,,,,,,,cheal-g3,,,,,,,
-251.76,,,,,,23.716,,,,,,,,cheal-g3,,,,,,,
-251.66,,,,,,23.488000000000003,,,,,,,,cheal-g3,,,,,,,
-251.56,,,,,,23.201,,,,,,,,cheal-g3,,,,,,,
-251.46,,,,,,23.838,,,,,,,,cheal-g3,,,,,,,
-251.36,,,,,,23.221,,,,,,,,cheal-g3,,,,,,,
-251.26,,,,,,23.746,,,,,,,,cheal-g3,,,,,,,
-251.16,,,,,,23.498,,,,,,,,cheal-g3,,,,,,,
-251.06,,,,,,24.262,,,,,,,,cheal-g3,,,,,,,
-250.96,,,,,,23.679,,,,,,,,cheal-g3,,,,,,,
-250.86,,,,,,24.187,,,,,,,,cheal-g3,,,,,,,
-250.76,,,,,,23.84,,,,,,,,cheal-g3,,,,,,,
-250.66,,,,,,24.376,,,,,,,,cheal-g3,,,,,,,
-250.56,,,,,,24.068,,,,,,,,cheal-g3,,,,,,,
-250.46,,,,,,23.381,,,,,,,,cheal-g3,,,,,,,
-250.36,,,,,,22.264,,,,,,,,cheal-g3,,,,,,,
-250.26,,,,,,21.53,,,,,,,,cheal-g3,,,,,,,
-250.16,,,,,,21.347,,,,,,,,cheal-g3,,,,,,,
-250.06,,,,,,21.166,,,,,,,,cheal-g3,,,,,,,
-249.96,,,,,,22.151,,,,,,,,cheal-g3,,,,,,,
-249.86,,,,,,23.575,,,,,,,,cheal-g3,,,,,,,
-249.76,,,,,,25.25800000000001,,,,,,,,cheal-g3,,,,,,,
-249.66,,,,,,26.201,,,,,,,,cheal-g3,,,,,,,
-249.56,,,,,,26.761,,,,,,,,cheal-g3,,,,,,,
-249.46,,,,,,26.735,,,,,,,,cheal-g3,,,,,,,
-249.36,,,,,,26.529,,,,,,,,cheal-g3,,,,,,,
-249.26,,,,,,26.226,,,,,,,,cheal-g3,,,,,,,
-249.16,,,,,,25.807,,,,,,,,cheal-g3,,,,,,,
-249.06,,,,,,25.772,,,,,,,,cheal-g3,,,,,,,
-248.96,,,,,,26.104,,,,,,,,cheal-g3,,,,,,,
-248.86,,,,,,26.996,,,,,,,,cheal-g3,,,,,,,
-248.76,,,,,,27.333,,,,,,,,cheal-g3,,,,,,,
-248.66,,,,,,27.478,,,,,,,,cheal-g3,,,,,,,
-248.56,,,,,,26.663,,,,,,,,cheal-g3,,,,,,,
-248.46,,,,,,25.792,,,,,,,,cheal-g3,,,,,,,
-248.36,,,,,,24.44400000000001,,,,,,,,cheal-g3,,,,,,,
-248.26,,,,,,24.182,,,,,,,,cheal-g3,,,,,,,
-248.16,,,,,,24.345,,,,,,,,cheal-g3,,,,,,,
-248.06,,,,,,25.077,,,,,,,,cheal-g3,,,,,,,
-247.96,,,,,,25.445,,,,,,,,cheal-g3,,,,,,,
-247.86,,,,,,25.959,,,,,,,,cheal-g3,,,,,,,
-247.76,,,,,,25.914,,,,,,,,cheal-g3,,,,,,,
-247.66,,,,,,25.657,,,,,,,,cheal-g3,,,,,,,
-247.56,,,,,,25.785,,,,,,,,cheal-g3,,,,,,,
-247.46,,,,,,26.159,,,,,,,,cheal-g3,,,,,,,
-247.36,,,,,,26.794,,,,,,,,cheal-g3,,,,,,,
-247.26,,,,,,26.752,,,,,,,,cheal-g3,,,,,,,
-247.16,,,,,,26.587,,,,,,,,cheal-g3,,,,,,,
-247.06,,,,,,25.84800000000001,,,,,,,,cheal-g3,,,,,,,
-246.96,,,,,,25.495,,,,,,,,cheal-g3,,,,,,,
-246.86,,,,,,25.476,,,,,,,,cheal-g3,,,,,,,
-246.76,,,,,,25.969,,,,,,,,cheal-g3,,,,,,,
-246.66,,,,,,25.968000000000004,,,,,,,,cheal-g3,,,,,,,
-246.56,,,,,,25.725,,,,,,,,cheal-g3,,,,,,,
-246.46,,,,,,24.967,,,,,,,,cheal-g3,,,,,,,
-246.36,,,,,,24.1,,,,,,,,cheal-g3,,,,,,,
-246.26,,,,,,23.672,,,,,,,,cheal-g3,,,,,,,
-246.16,,,,,,23.926,,,,,,,,cheal-g3,,,,,,,
-246.06,,,,,,24.776,,,,,,,,cheal-g3,,,,,,,
-245.96,,,,,,25.566,,,,,,,,cheal-g3,,,,,,,
-245.86,,,,,,26.172,,,,,,,,cheal-g3,,,,,,,
-245.76,,,,,,26.36,,,,,,,,cheal-g3,,,,,,,
-245.66,,,,,,26.548,,,,,,,,cheal-g3,,,,,,,
-245.56,,,,,,26.041,,,,,,,,cheal-g3,,,,,,,
-245.46,,,,,,26.123,,,,,,,,cheal-g3,,,,,,,
-245.36,,,,,,26.306,,,,,,,,cheal-g3,,,,,,,
-245.26,,,,,,27.206,,,,,,,,cheal-g3,,,,,,,
-245.16,,,,,,27.74,,,,,,,,cheal-g3,,,,,,,
-245.06,,,,,,28.845,,,,,,,,cheal-g3,,,,,,,
-244.96,,,,,,29.811,,,,,,,,cheal-g3,,,,,,,
-244.86,,,,,,30.81900000000001,,,,,,,,cheal-g3,,,,,,,
-244.76,,,,,,31.178,,,,,,,,cheal-g3,,,,,,,
-244.66,,,,,,32.034,,,,,,,,cheal-g3,,,,,,,
-244.56,,,,,,32.71,,,,,,,,cheal-g3,,,,,,,
-244.46,,,,,,32.423,,,,,,,,cheal-g3,,,,,,,
-244.36,,,,,,31.76,,,,,,,,cheal-g3,,,,,,,
-244.26,,,,,,30.642,,,,,,,,cheal-g3,,,,,,,
-244.16,,,,,,29.372,,,,,,,,cheal-g3,,,,,,,
-244.06,,,,,,27.212,,,,,,,,cheal-g3,,,,,,,
-243.96,,,,,,25.757,,,,,,,,cheal-g3,,,,,,,
-243.86,,,,,,24.814,,,,,,,,cheal-g3,,,,,,,
-243.76,,,,,,24.625,,,,,,,,cheal-g3,,,,,,,
-243.66,,,,,,24.961,,,,,,,,cheal-g3,,,,,,,
-243.56,,,,,,26.073,,,,,,,,cheal-g3,,,,,,,
-243.46,,,,,,26.991,,,,,,,,cheal-g3,,,,,,,
-243.36,,,,,,26.609,,,,,,,,cheal-g3,,,,,,,
-243.26,,,,,,26.109,,,,,,,,cheal-g3,,,,,,,
-243.16,,,,,,25.94,,,,,,,,cheal-g3,,,,,,,
-243.06,,,,,,26.243,,,,,,,,cheal-g3,,,,,,,
-242.96,,,,,,26.625,,,,,,,,cheal-g3,,,,,,,
-242.86,,,,,,27.581,,,,,,,,cheal-g3,,,,,,,
-242.76,,,,,,29.003,,,,,,,,cheal-g3,,,,,,,
-242.66,,,,,,30.116,,,,,,,,cheal-g3,,,,,,,
-242.56,,,,,,30.849,,,,,,,,cheal-g3,,,,,,,
-242.46,,,,,,31.47300000000001,,,,,,,,cheal-g3,,,,,,,
-242.36,,,,,,32.023,,,,,,,,cheal-g3,,,,,,,
-242.26,,,,,,31.734,,,,,,,,cheal-g3,,,,,,,
-242.16,,,,,,30.784,,,,,,,,cheal-g3,,,,,,,
-242.06,,,,,,29.885,,,,,,,,cheal-g3,,,,,,,
-241.96,,,,,,29.421,,,,,,,,cheal-g3,,,,,,,
-241.86,,,,,,28.603,,,,,,,,cheal-g3,,,,,,,
-241.76,,,,,,28.282,,,,,,,,cheal-g3,,,,,,,
-241.66,,,,,,27.863000000000003,,,,,,,,cheal-g3,,,,,,,
-241.56,,,,,,28.092,,,,,,,,cheal-g3,,,,,,,
-241.46,,,,,,27.603,,,,,,,,cheal-g3,,,,,,,
-241.36,,,,,,28.122,,,,,,,,cheal-g3,,,,,,,
-241.26,,,,,,27.326,,,,,,,,cheal-g3,,,,,,,
-241.16,,,,,,27.17,,,,,,,,cheal-g3,,,,,,,
-241.06,,,,,,26.086,,,,,,,,cheal-g3,,,,,,,
-240.96,,,,,,26.058000000000003,,,,,,,,cheal-g3,,,,,,,
-240.86,,,,,,25.108,,,,,,,,cheal-g3,,,,,,,
-240.76,,,,,,24.714,,,,,,,,cheal-g3,,,,,,,
-240.66,,,,,,23.985,,,,,,,,cheal-g3,,,,,,,
-240.56,,,,,,23.802,,,,,,,,cheal-g3,,,,,,,
-240.46,,,,,,22.908,,,,,,,,cheal-g3,,,,,,,
-240.36,,,,,,22.735,,,,,,,,cheal-g3,,,,,,,
-240.26,,,,,,23.392,,,,,,,,cheal-g3,,,,,,,
-240.16,,,,,,24.691,,,,,,,,cheal-g3,,,,,,,
-240.06,,,,,,26.034,,,,,,,,cheal-g3,,,,,,,
-239.96,,,,,,27.775,,,,,,,,cheal-g3,,,,,,,
-239.86,,,,,,29.197,,,,,,,,cheal-g3,,,,,,,
-239.76,,,,,,30.162,,,,,,,,cheal-g3,,,,,,,
-239.66,,,,,,30.049,,,,,,,,cheal-g3,,,,,,,
-239.56,,,,,,30.37,,,,,,,,cheal-g3,,,,,,,
-239.46,,,,,,30.406,,,,,,,,cheal-g3,,,,,,,
-239.36,,,,,,30.95,,,,,,,,cheal-g3,,,,,,,
-239.26,,,,,,31.135,,,,,,,,cheal-g3,,,,,,,
-239.16,,,,,,31.004,,,,,,,,cheal-g3,,,,,,,
-239.06,,,,,,29.805,,,,,,,,cheal-g3,,,,,,,
-238.96,,,,,,28.608,,,,,,,,cheal-g3,,,,,,,
-238.86,,,,,,27.353,,,,,,,,cheal-g3,,,,,,,
-238.76,,,,,,25.56,,,,,,,,cheal-g3,,,,,,,
-238.66,,,,,,24.283,,,,,,,,cheal-g3,,,,,,,
-238.56,,,,,,23.904,,,,,,,,cheal-g3,,,,,,,
-238.46,,,,,,24.32,,,,,,,,cheal-g3,,,,,,,
-238.36,,,,,,23.935,,,,,,,,cheal-g3,,,,,,,
-238.26,,,,,,24.206,,,,,,,,cheal-g3,,,,,,,
-238.16,,,,,,25.216,,,,,,,,cheal-g3,,,,,,,
-238.06,,,,,,26.714,,,,,,,,cheal-g3,,,,,,,
-237.96,,,,,,27.562,,,,,,,,cheal-g3,,,,,,,
-237.86,,,,,,28.31,,,,,,,,cheal-g3,,,,,,,
-237.76,,,,,,29.057,,,,,,,,cheal-g3,,,,,,,
-237.66,,,,,,29.299,,,,,,,,cheal-g3,,,,,,,
-237.56,,,,,,28.84,,,,,,,,cheal-g3,,,,,,,
-237.46,,,,,,28.496,,,,,,,,cheal-g3,,,,,,,
-237.36,,,,,,29.104,,,,,,,,cheal-g3,,,,,,,
-237.26,,,,,,29.893,,,,,,,,cheal-g3,,,,,,,
-237.16,,,,,,30.002,,,,,,,,cheal-g3,,,,,,,
-237.06,,,,,,28.908,,,,,,,,cheal-g3,,,,,,,
-236.96,,,,,,27.213,,,,,,,,cheal-g3,,,,,,,
-236.86,,,,,,25.556,,,,,,,,cheal-g3,,,,,,,
-236.76,,,,,,24.295,,,,,,,,cheal-g3,,,,,,,
-236.66,,,,,,23.608,,,,,,,,cheal-g3,,,,,,,
-236.56,,,,,,23.714,,,,,,,,cheal-g3,,,,,,,
-236.46,,,,,,24.486,,,,,,,,cheal-g3,,,,,,,
-236.36,,,,,,24.475,,,,,,,,cheal-g3,,,,,,,
-236.26,,,,,,24.63,,,,,,,,cheal-g3,,,,,,,
-236.16,,,,,,24.778,,,,,,,,cheal-g3,,,,,,,
-236.06,,,,,,25.338,,,,,,,,cheal-g3,,,,,,,
-235.96,,,,,,25.189,,,,,,,,cheal-g3,,,,,,,
-235.86,,,,,,24.617,,,,,,,,cheal-g3,,,,,,,
-235.76,,,,,,24.435,,,,,,,,cheal-g3,,,,,,,
-235.66,,,,,,23.755,,,,,,,,cheal-g3,,,,,,,
-235.56,,,,,,23.303,,,,,,,,cheal-g3,,,,,,,
-235.46,,,,,,22.937,,,,,,,,cheal-g3,,,,,,,
-235.36,,,,,,23.546,,,,,,,,cheal-g3,,,,,,,
-235.26,,,,,,23.66,,,,,,,,cheal-g3,,,,,,,
-235.16,,,,,,23.626,,,,,,,,cheal-g3,,,,,,,
-235.06,,,,,,24.504,,,,,,,,cheal-g3,,,,,,,
-234.96,,,,,,26.01,,,,,,,,cheal-g3,,,,,,,
-234.86,,,,,,27.803,,,,,,,,cheal-g3,,,,,,,
-234.76,,,,,,28.206,,,,,,,,cheal-g3,,,,,,,
-234.66,,,,,,29.367,,,,,,,,cheal-g3,,,,,,,
-234.56,,,,,,30.039,,,,,,,,cheal-g3,,,,,,,
-234.46,,,,,,30.654,,,,,,,,cheal-g3,,,,,,,
-234.36,,,,,,30.607,,,,,,,,cheal-g3,,,,,,,
-234.26,,,,,,30.719,,,,,,,,cheal-g3,,,,,,,
-234.16,,,,,,30.368,,,,,,,,cheal-g3,,,,,,,
-234.06,,,,,,29.224,,,,,,,,cheal-g3,,,,,,,
-233.96,,,,,,27.803,,,,,,,,cheal-g3,,,,,,,
-233.86,,,,,,26.506,,,,,,,,cheal-g3,,,,,,,
-233.76,,,,,,26.27,,,,,,,,cheal-g3,,,,,,,
-233.66,,,,,,26.818,,,,,,,,cheal-g3,,,,,,,
-233.56,,,,,,27.2,,,,,,,,cheal-g3,,,,,,,
-233.46,,,,,,27.433000000000003,,,,,,,,cheal-g3,,,,,,,
-233.36,,,,,,27.315,,,,,,,,cheal-g3,,,,,,,
-233.26,,,,,,27.228,,,,,,,,cheal-g3,,,,,,,
-233.16,,,,,,26.277,,,,,,,,cheal-g3,,,,,,,
-233.06,,,,,,25.636,,,,,,,,cheal-g3,,,,,,,
-232.96,,,,,,25.284,,,,,,,,cheal-g3,,,,,,,
-232.86,,,,,,25.222,,,,,,,,cheal-g3,,,,,,,
-232.76,,,,,,25.047,,,,,,,,cheal-g3,,,,,,,
-232.66,,,,,,24.75800000000001,,,,,,,,cheal-g3,,,,,,,
-232.56,,,,,,24.751,,,,,,,,cheal-g3,,,,,,,
-232.46,,,,,,23.747,,,,,,,,cheal-g3,,,,,,,
-232.36,,,,,,23.336,,,,,,,,cheal-g3,,,,,,,
-232.26,,,,,,22.427,,,,,,,,cheal-g3,,,,,,,
-232.16,,,,,,22.572,,,,,,,,cheal-g3,,,,,,,
-232.06,,,,,,22.274,,,,,,,,cheal-g3,,,,,,,
-231.96,,,,,,23.191,,,,,,,,cheal-g3,,,,,,,
-231.86,,,,,,23.385,,,,,,,,cheal-g3,,,,,,,
-231.76,,,,,,24.22,,,,,,,,cheal-g3,,,,,,,
-231.66,,,,,,24.66800000000001,,,,,,,,cheal-g3,,,,,,,
-231.56,,,,,,25.998,,,,,,,,cheal-g3,,,,,,,
-231.46,,,,,,26.949,,,,,,,,cheal-g3,,,,,,,
-231.36,,,,,,28.358,,,,,,,,cheal-g3,,,,,,,
-231.26,,,,,,29.372,,,,,,,,cheal-g3,,,,,,,
-231.16,,,,,,29.738000000000003,,,,,,,,cheal-g3,,,,,,,
-231.06,,,,,,29.892,,,,,,,,cheal-g3,,,,,,,
-230.96,,,,,,30.038,,,,,,,,cheal-g3,,,,,,,
-230.86,,,,,,30.73,,,,,,,,cheal-g3,,,,,,,
-230.76,,,,,,30.741,,,,,,,,cheal-g3,,,,,,,
-230.66,,,,,,31.22,,,,,,,,cheal-g3,,,,,,,
-230.56,,,,,,30.554,,,,,,,,cheal-g3,,,,,,,
-230.46,,,,,,29.913,,,,,,,,cheal-g3,,,,,,,
-230.36,,,,,,27.972,,,,,,,,cheal-g3,,,,,,,
-230.26,,,,,,27.637,,,,,,,,cheal-g3,,,,,,,
-230.16,,,,,,26.794,,,,,,,,cheal-g3,,,,,,,
-230.06,,,,,,26.528,,,,,,,,cheal-g3,,,,,,,
-229.96,,,,,,25.717,,,,,,,,cheal-g3,,,,,,,
-229.86,,,,,,25.835,,,,,,,,cheal-g3,,,,,,,
-229.76,,,,,,25.561,,,,,,,,cheal-g3,,,,,,,
-229.66,,,,,,26.4,,,,,,,,cheal-g3,,,,,,,
-229.56,,,,,,27.813,,,,,,,,cheal-g3,,,,,,,
-229.46,,,,,,29.554,,,,,,,,cheal-g3,,,,,,,
-229.36,,,,,,30.513,,,,,,,,cheal-g3,,,,,,,
-229.26,,,,,,30.11,,,,,,,,cheal-g3,,,,,,,
-229.16,,,,,,29.35,,,,,,,,cheal-g3,,,,,,,
-229.06,,,,,,28.167,,,,,,,,cheal-g3,,,,,,,
-228.96,,,,,,27.487,,,,,,,,cheal-g3,,,,,,,
-228.86,,,,,,27.552,,,,,,,,cheal-g3,,,,,,,
-228.76,,,,,,28.669,,,,,,,,cheal-g3,,,,,,,
-228.66,,,,,,29.344,,,,,,,,cheal-g3,,,,,,,
-228.56,,,,,,29.233,,,,,,,,cheal-g3,,,,,,,
-228.46,,,,,,28.603,,,,,,,,cheal-g3,,,,,,,
-228.36,,,,,,28.118,,,,,,,,cheal-g3,,,,,,,
-228.26,,,,,,27.514,,,,,,,,cheal-g3,,,,,,,
-228.16,,,,,,27.21,,,,,,,,cheal-g3,,,,,,,
-228.06,,,,,,28.071,,,,,,,,cheal-g3,,,,,,,
-227.96,,,,,,29.092,,,,,,,,cheal-g3,,,,,,,
-227.86,,,,,,29.266,,,,,,,,cheal-g3,,,,,,,
-227.76,,,,,,28.9,,,,,,,,cheal-g3,,,,,,,
-227.66,,,,,,28.435,,,,,,,,cheal-g3,,,,,,,
-227.56,,,,,,27.284,,,,,,,,cheal-g3,,,,,,,
-227.46,,,,,,26.14,,,,,,,,cheal-g3,,,,,,,
-227.36,,,,,,25.648000000000003,,,,,,,,cheal-g3,,,,,,,
-227.26,,,,,,24.824,,,,,,,,cheal-g3,,,,,,,
-227.16,,,,,,24.211,,,,,,,,cheal-g3,,,,,,,
-227.06,,,,,,24.04,,,,,,,,cheal-g3,,,,,,,
-226.96,,,,,,24.759,,,,,,,,cheal-g3,,,,,,,
-226.86,,,,,,25.004,,,,,,,,cheal-g3,,,,,,,
-226.76,,,,,,25.594,,,,,,,,cheal-g3,,,,,,,
-226.66,,,,,,25.962,,,,,,,,cheal-g3,,,,,,,
-226.56,,,,,,25.674,,,,,,,,cheal-g3,,,,,,,
-226.46,,,,,,24.872,,,,,,,,cheal-g3,,,,,,,
-226.36,,,,,,24.707,,,,,,,,cheal-g3,,,,,,,
-226.26,,,,,,25.572,,,,,,,,cheal-g3,,,,,,,
-226.16,,,,,,26.248,,,,,,,,cheal-g3,,,,,,,
-226.06,,,,,,26.996,,,,,,,,cheal-g3,,,,,,,
-225.96,,,,,,27.331,,,,,,,,cheal-g3,,,,,,,
-225.86,,,,,,27.41,,,,,,,,cheal-g3,,,,,,,
-225.76,,,,,,27.391,,,,,,,,cheal-g3,,,,,,,
-225.66,,,,,,27.446,,,,,,,,cheal-g3,,,,,,,
-225.56,,,,,,27.94400000000001,,,,,,,,cheal-g3,,,,,,,
-225.46,,,,,,28.166,,,,,,,,cheal-g3,,,,,,,
-225.36,,,,,,28.047,,,,,,,,cheal-g3,,,,,,,
-225.26,,,,,,27.082,,,,,,,,cheal-g3,,,,,,,
-225.16,,,,,,26.916,,,,,,,,cheal-g3,,,,,,,
-225.06,,,,,,26.639,,,,,,,,cheal-g3,,,,,,,
-224.96,,,,,,26.937,,,,,,,,cheal-g3,,,,,,,
-224.86,,,,,,27.042,,,,,,,,cheal-g3,,,,,,,
-224.76,,,,,,27.551,,,,,,,,cheal-g3,,,,,,,
-224.66,,,,,,27.53,,,,,,,,cheal-g3,,,,,,,
-224.56,,,,,,27.18,,,,,,,,cheal-g3,,,,,,,
-224.46,,,,,,26.492,,,,,,,,cheal-g3,,,,,,,
-224.36,,,,,,26.481,,,,,,,,cheal-g3,,,,,,,
-224.26,,,,,,26.779,,,,,,,,cheal-g3,,,,,,,
-224.16,,,,,,26.754,,,,,,,,cheal-g3,,,,,,,
-224.06,,,,,,26.196,,,,,,,,cheal-g3,,,,,,,
-223.96,,,,,,25.185,,,,,,,,cheal-g3,,,,,,,
-223.86,,,,,,24.154,,,,,,,,cheal-g3,,,,,,,
-223.76,,,,,,23.792,,,,,,,,cheal-g3,,,,,,,
-223.66,,,,,,23.826,,,,,,,,cheal-g3,,,,,,,
-223.56,,,,,,25.424,,,,,,,,cheal-g3,,,,,,,
-223.46,,,,,,28.062,,,,,,,,cheal-g3,,,,,,,
-223.36,,,,,,30.678,,,,,,,,cheal-g3,,,,,,,
-223.26,,,,,,32.348,,,,,,,,cheal-g3,,,,,,,
-223.16,,,,,,33.16,,,,,,,,cheal-g3,,,,,,,
-223.06,,,,,,33.246,,,,,,,,cheal-g3,,,,,,,
-222.96,,,,,,33.027,,,,,,,,cheal-g3,,,,,,,
-222.86,,,,,,32.76,,,,,,,,cheal-g3,,,,,,,
-222.76,,,,,,32.66,,,,,,,,cheal-g3,,,,,,,
-222.66,,,,,,32.564,,,,,,,,cheal-g3,,,,,,,
-222.56,,,,,,32.013000000000005,,,,,,,,cheal-g3,,,,,,,
-222.46,,,,,,31.86,,,,,,,,cheal-g3,,,,,,,
-222.36,,,,,,32.104,,,,,,,,cheal-g3,,,,,,,
-222.26,,,,,,32.475,,,,,,,,cheal-g3,,,,,,,
-222.16,,,,,,32.755,,,,,,,,cheal-g3,,,,,,,
-222.06,,,,,,32.799,,,,,,,,cheal-g3,,,,,,,
-221.96,,,,,,32.874,,,,,,,,cheal-g3,,,,,,,
-221.86,,,,,,32.353,,,,,,,,cheal-g3,,,,,,,
-221.76,,,,,,31.387,,,,,,,,cheal-g3,,,,,,,
-221.66,,,,,,30.338,,,,,,,,cheal-g3,,,,,,,
-221.56,,,,,,29.835,,,,,,,,cheal-g3,,,,,,,
-221.46,,,,,,28.737,,,,,,,,cheal-g3,,,,,,,
-221.36,,,,,,28.154,,,,,,,,cheal-g3,,,,,,,
-221.26,,,,,,27.565,,,,,,,,cheal-g3,,,,,,,
-221.16,,,,,,29.215,,,,,,,,cheal-g3,,,,,,,
-221.06,,,,,,30.568,,,,,,,,cheal-g3,,,,,,,
