tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS
-188.963,12.25,,,,,35.019,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-188.81,12.25,,,,,37.287,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-188.658,12.25,,,,,40.698,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-188.50599999999997,12.25,,,,,46.982,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-188.35299999999998,12.25,,,,,51.996,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-188.201,12.25,,,,,53.479,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-188.048,12.25,,,,,51.67100000000001,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-187.896,12.25,,,,,51.433,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-187.74400000000003,12.25,,,,,52.62600000000001,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-187.59099999999998,12.25,,,,,54.195,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-187.43900000000002,12.25,,,,,53.999,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-187.28599999999997,12.25,,,,,56.148,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-187.13400000000001,12.25,,,,,57.137,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.982,12.25,,,,,60.914,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.829,12.25,,,,,60.914,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.67700000000002,12.25,,,,,60.642,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.524,12.25,,,,,58.015,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.372,12.25,,,,,57.282,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.22,12.25,,,,,58.237,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.067,12.25,,,,,57.521,,,,,,,Egmont Volcanics,cheal-b8,,,,,,,
-186.067,,,,,,,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.915,12.25,,,,,57.776,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.762,12.25,,,,,57.222,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.61,12.25,,,,,57.938,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.458,12.25,,,,,59.968,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.305,12.25,,,,,62.398,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.153,12.25,,,,,61.563,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-185.0,12.25,,,,,60.727,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-184.848,12.25,,,,,61.0,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-184.696,12.25,,,,,61.19600000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-184.543,12.25,,,,,61.076,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-184.391,12.25,,,,,57.734,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-184.238,12.25,,,,,60.42,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-184.086,12.25,,,,,59.823,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.93400000000003,12.25,,,,,63.643,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.78099999999998,12.25,,,,,60.045,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.62900000000002,12.25,,,,,61.869,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.476,12.25,,,,,63.898,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.324,12.25,,,,,68.077,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.172,12.25,,,,,66.542,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-183.019,12.25,,,,,56.87300000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-182.86700000000002,12.25,,,,,51.859,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-182.71400000000003,12.25,,,,,48.227,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-182.562,12.25,,,,,52.174,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-182.41,12.25,,,,,53.607,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-182.257,12.25,,,,,57.665,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-182.105,12.25,,,,,56.702,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.952,12.25,,,,,55.611,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.8,12.25,,,,,52.984,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.648,12.25,,,,,56.924,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.495,12.25,,,,,62.168,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.343,12.25,,,,,64.197,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.19,12.25,,,,,64.316,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-181.038,12.25,,,,,60.88,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-180.886,12.25,,,,,60.539,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-180.733,12.25,,,,,56.48,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-180.581,12.25,,,,,57.197,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-180.428,12.25,,,,,57.18,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-180.27599999999998,12.25,,,,,59.68600000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-180.12400000000005,12.25,,,,,59.337,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.97099999999998,12.25,,,,,55.04,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.81900000000005,12.25,,,,,58.382,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.666,12.25,,,,,60.044,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.51399999999995,12.25,,,,,65.638,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.362,12.25,,,,,63.438,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.209,12.25,,,,,60.931,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-179.05700000000004,12.25,,,,,56.77,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-178.90400000000002,12.25,,,,,53.24,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-178.75199999999995,12.25,,,,,53.00100000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-178.6,12.25,,,,,54.093,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-178.447,12.25,,,,,58.271,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-178.295,12.25,,,,,57.674,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-178.142,12.25,,,,,58.731,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.98999999999995,12.25,,,,,55.909,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.838,12.25,,,,,55.79,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.685,12.25,,,,,58.058,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.533,12.25,,,,,59.328,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.38,12.25,,,,,61.767,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.22799999999995,12.25,,,,,60.692,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-177.076,12.25,,,,,61.17,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.923,12.25,,,,,62.551,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.771,12.25,,,,,65.058,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.618,12.25,,,,,62.926,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.46599999999995,12.25,,,,,57.077,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.31400000000005,12.25,,,,,53.726000000000006,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.16099999999997,12.25,,,,,52.515,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-176.00900000000001,12.25,,,,,51.918,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-175.856,12.25,,,,,51.68899999999999,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-175.70399999999995,12.25,,,,,55.32899999999999,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-175.55200000000005,12.25,,,,,55.807,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-175.399,12.25,,,,,55.449,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-175.247,12.25,,,,,54.042,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-175.09400000000005,12.25,,,,,54.878,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.942,12.25,,,,,52.25100000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.79,12.25,,,,,54.434,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.637,12.25,,,,,60.61600000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.485,12.25,,,,,61.929,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.332,12.25,,,,,59.422,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.18,12.25,,,,,57.776,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-174.028,12.25,,,,,61.34,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-173.875,12.25,,,,,62.056,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-173.72299999999996,12.25,,,,,62.295,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-173.57,12.25,,,,,60.761,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-173.41799999999995,12.25,,,,,60.403,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-173.266,12.25,,,,,59.68600000000001,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-173.113,12.25,,,,,56.941,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.96099999999996,12.25,,,,,54.093,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.808,12.25,,,,,54.093,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.65599999999995,12.25,,,,,54.929,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.50400000000005,12.25,,,,,56.975,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.351,12.25,,,,,56.736,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.199,12.25,,,,,60.07899999999999,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-172.046,12.25,,,,,60.283,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-171.894,12.25,,,,,55.483,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-171.74200000000005,12.25,,,,,51.305,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-171.58900000000003,12.25,,,,,49.753,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-171.437,12.25,,,,,53.462,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-171.28400000000005,12.25,,,,,52.984,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-171.132,12.25,,,,,54.417,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.98000000000005,12.25,,,,,54.161,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.827,12.25,,,,,54.758,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.675,12.25,,,,,53.803,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.52200000000005,12.25,,,,,53.599,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.37,12.25,,,,,56.864,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.218,12.25,,,,,57.342,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-170.065,12.25,,,,,57.103,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-169.91299999999995,12.25,,,,,53.479,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-169.76,12.25,,,,,53.487,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-169.608,12.25,,,,,55.636,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-169.45600000000005,12.25,,,,,56.574,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-169.303,12.25,,,,,56.804,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-169.15099999999995,12.25,,,,,53.343,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.998,12.25,,,,,53.957,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.84599999999998,12.25,,,,,53.854,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.69400000000005,12.25,,,,,58.032,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.541,12.25,,,,,57.674,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.389,12.25,,,,,59.448,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.236,12.25,,,,,58.177,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-168.084,12.25,,,,,60.087,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.93200000000004,12.25,,,,,59.132,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.77900000000002,12.25,,,,,57.981,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.627,12.25,,,,,56.191,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.47400000000005,12.25,,,,,57.265,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.322,12.25,,,,,56.941,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.17000000000004,12.25,,,,,58.1,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
-167.017,12.25,,,,,56.429,,,,,,,Tangahoe Fm,cheal-b8,,,,,,,
