tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
1372.77357212,8.5,9.2024,2.4925,0.0230493,85.7852,105.0755,0.19436,3.0981,5.6233,,5.5887,176.28400000000005,Mt Messenger,cheal-2,,98.345,0.189591,5.5163,5.589,43.232,1243.0492,-39.3869674,174.3046495
1372.91218754,8.5,9.2017,2.4918,0.023396700000000003,85.7757,108.4356,0.194069,3.1044,5.6124,,5.58,176.3316,Mt Messenger,cheal-2,,101.3345,0.189329,5.5057,5.5808,43.2274,1241.7483,-39.3869674,174.3046495
1373.0508029599996,8.5,9.1968,2.4908,0.023162400000000003,85.7597,110.9662,0.19452,3.1161,5.6075,,5.5761,176.3791,Mt Messenger,cheal-2,,103.6072,0.189773,5.501,5.5772,43.2236,1240.1646,-39.3869674,174.3046495
1373.18941838,8.5,9.1758,2.4886,0.020668,85.7182,110.2746,0.197855,3.1487,5.6263,,5.5906,176.426,Mt Messenger,cheal-2,,103.0954,0.192954,5.5191,5.5911,43.2228,1237.4824,-39.3869674,174.3046495
1373.3280338,8.5,9.1548,2.4864,0.0181736,85.6768,109.5829,0.20119,3.1813,5.6451,,5.6051,176.4729,Mt Messenger,cheal-2,,102.5837,0.196135,5.5371,5.6051,43.2219,1234.8003,-39.3869674,174.3046495
1373.46664922,8.5,9.1338,2.4842,0.0156793,85.6353,108.8913,0.204525,3.2139,5.6639,,5.6196,176.5197,Mt Messenger,cheal-2,,102.0719,0.199316,5.5551,5.6191,43.2211,1232.1182,-39.3869674,174.3046495
1373.60526464,8.5,9.1454,2.4848,0.0187122,85.6705,108.7424,0.204689,3.2405,5.6542,,5.6145,176.4648,Mt Messenger,cheal-2,,101.8631,0.199538,5.5463,5.6144,43.2287,1233.5759,-39.3869674,174.3046495
1373.74388006,8.5,9.1595,2.4856,0.0222004,85.712,108.6383,0.204592,3.2667,5.6421,,5.6078,176.4016,Mt Messenger,cheal-2,,101.6792,0.199516,5.5352,5.6082,43.2371,1235.3748,-39.3869674,174.3046495
1373.88249548,8.5,9.1737,2.4864,0.025688599999999995,85.7535,108.5342,0.204495,3.2929,5.6301,,5.6011,176.3383,Mt Messenger,cheal-2,,101.4953,0.199494,5.5242,5.6021,43.2455,1237.1736,-39.3869674,174.3046495
1374.0211109000004,8.5,9.1811,2.4878,0.0261155,85.8417,108.5481,0.202215,3.2917,5.6308,,5.6009,176.3185,Mt Messenger,cheal-2,,101.4877,0.197285,5.5248,5.6017,43.2463,1236.1049,-39.3869674,174.3046495
