tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS
-181.72400000000002,12.25,,,,,33.454,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-181.572,12.25,,,,,35.283,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-181.419,12.25,,,,,39.203,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-181.267,12.25,,,,,37.831,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-181.114,12.25,,,,,36.26300000000001,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.96200000000002,12.25,,,,,38.093,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.81,12.25,,,,,39.726,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.657,12.25,,,,,40.542,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.505,12.25,,,,,34.27,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.352,12.25,,,,,34.008,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.2,12.25,,,,,32.669000000000004,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-180.048,12.25,,,,,37.537,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-179.89499999999995,12.25,,,,,37.276,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-179.743,12.25,,,,,36.492,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-179.59,12.25,,,,,32.375,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-179.438,12.25,,,,,28.19400000000001,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-179.28599999999997,12.25,,,,,29.5,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-179.13299999999995,12.25,,,,,31.101,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.981,12.25,,,,,33.943000000000005,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.82799999999997,12.25,,,,,33.421,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.676,12.25,,,,,33.421,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.524,12.25,,,,,33.65,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.37099999999995,12.25,,,,,38.354,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.21900000000005,12.25,,,,,43.32,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-178.06599999999997,12.25,,,,,43.646,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.91400000000004,12.25,,,,,40.281,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.762,12.25,,,,,36.622,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.60899999999995,12.25,,,,,38.19,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.457,12.25,,,,,35.903,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.304,12.25,,,,,33.029,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.15200000000004,12.25,,,,,30.938,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
-177.0,12.25,,,,,32.408,,,,,,,Egmont Volcanics,cheal-c4,,,,,,,
